lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.01,None,softmax,affine,dot,91.5413,165.459,0.149949,0.0968801,0.248768,0.268473,0.688013,609
0.01,None,softmax,affine,l2,104.953,287.927,0.0155527,0.00492611,0.0180624,0.0968801,0.477011,609
0.001,None,ranking,affine,dot,12.4129,158.731,0.151511,0.0985222,0.243021,0.261905,0.726601,609
0.001,None,ranking,affine,l2,12.5424,388.201,0.00774911,0.00410509,0.00492611,0.0172414,0.295567,609
0.001,None,softmax,affine,dot,79.3867,192.63,0.148271,0.0968801,0.248768,0.253695,0.610016,609
0.001,None,softmax,affine,l2,103.505,179.102,0.149739,0.0985222,0.239737,0.265189,0.672414,609
0.0001,None,ranking,affine,dot,105.255,350.862,0.0300998,0.0114943,0.0591133,0.192118,0.376847,609
0.0001,None,ranking,affine,l2,12.5088,173.389,0.152969,0.105911,0.238095,0.260263,0.672414,609
0.0001,None,softmax,affine,dot,12.512,352.352,0.0321855,0.00985222,0.0673235,0.196223,0.383415,609
0.0001,None,softmax,affine,l2,93.5305,225.091,0.100371,0.0574713,0.182266,0.288177,0.604269,609
