lr,reg,loss_fn,operator,comparator,loss,pos_rank,mrr,r1,r10,r50,auc,count
0.0001,1e-05,softmax,translation,dot,12.5052,146.578,0.198187,0.156146,0.258306,0.352159,0.696844,602
0.0001,1e-05,softmax,translation,l2,12.4941,297.357,0.214288,0.186877,0.250831,0.267442,0.454319,602
0.0001,1e-05,softmax,diagonal,dot,75.8177,164.827,0.161484,0.116279,0.237542,0.277409,0.69103,602
0.0001,1e-05,softmax,diagonal,l2,70.6571,170.866,0.265313,0.215116,0.356312,0.443522,0.64701,602
0.01,None,ranking,affine,dot,12.2514,175.242,0.160339,0.118771,0.240033,0.247508,0.690199,602
0.01,None,ranking,affine,l2,11.5521,216.035,0.233004,0.209302,0.265781,0.318106,0.612126,602
0.01,None,softmax,affine,dot,84.8205,156.2,0.136733,0.083887,0.232558,0.253322,0.685216,602
0.01,None,softmax,affine,l2,78.968,224.207,0.216798,0.189369,0.259967,0.304817,0.593854,602
0.001,None,ranking,affine,dot,12.2496,96.6852,0.127351,0.0664452,0.247508,0.377076,0.749169,602
0.001,None,ranking,affine,l2,12.4097,262.483,0.214012,0.188538,0.252492,0.268272,0.509967,602
0.001,None,softmax,affine,dot,76.3132,175.427,0.17134,0.129568,0.244186,0.254983,0.682724,602
0.001,None,softmax,affine,l2,103.264,140.847,0.167932,0.120432,0.246678,0.375415,0.718439,602
0.0001,None,ranking,affine,dot,96.8913,279.249,0.213493,0.181894,0.269103,0.29485,0.499169,602
0.0001,None,ranking,affine,l2,12.5047,140.615,0.166257,0.114618,0.247508,0.372093,0.734219,602
0.0001,None,softmax,affine,dot,12.4924,276.105,0.221325,0.193522,0.266611,0.299003,0.472591,602
0.0001,None,softmax,affine,l2,74.3509,183.108,0.267769,0.228405,0.343854,0.438538,0.631229,602
